student_id,full_name,email,age,course_name,year_of_study,timetable_group,commute_minutes,study_hours_per_week,sleep_hours_avg,attendance_rate,campus_visits_per_week,lms_logins_per_week,library_visits_per_week,avg_assignment_score,avg_quiz_score,events_interested_count,societies_joined_count,society_events_interested_count,helpdesk_messages_count,lost_found_reports_count,high_contrast_enabled,text_scale,notifications_enabled,part_time_job_hours,late_submissions_count,engagement_score,wellbeing_score,risk_score,target_at_risk,target_performance_band,estimated_final_mark
STU0354,Leigh McCullagh,leigh.mccullagh354@fictional-campus.test,18,Marketing,2,G3,5,16,4.5,71.9,3,24,5,49.8,62.6,4,2,3,1,0,False,base,True,11,0,11.5,35.0,58.6,True,Low,48.9
STU0355,Eimear Linskey-Boyce,eimear.linskey.boyce355@fictional-campus.test,20,Law,3,G3,43,18,6.8,77.8,2,28,2,68.2,44.6,0,0,3,0,0,False,base,True,18,2,8.6,57.2,74.1,True,Low,54.0
STU0356,Dr. Dervla Barrett,dr..dervla.barrett356@fictional-campus.test,19,Marketing,3,G2,74,15,7.9,79.1,4,16,4,60.8,56.6,4,0,1,0,0,False,base,True,5,2,16.3,69.4,57.6,True,Medium,62.2
STU0357,Terri Cavanagh-Reynell,terri.cavanagh.reynell357@fictional-campus.test,19,Computer Science,1,G2,43,10,7.4,78.5,3,23,4,65.3,67.3,7,2,6,0,1,True,base,True,7,1,9.2,67.2,40.9,False,Medium,60.7
STU0358,Miss Sarah-Louise Heraghty,miss.sarah.louise.heraghty358@fictional-campus.test,20,Computer Science,1,G2,49,7,6.2,81.6,4,19,2,50.1,58.0,3,3,5,0,1,False,sm,True,7,0,11.6,68.4,45.1,False,Low,45.7
STU0359,Shanna McClelland-Hatton,shanna.mcclelland.hatton359@fictional-campus.test,23,Data Analytics,4,G2,44,19,6.9,79.3,4,32,5,63.6,70.1,2,1,1,0,0,False,sm,True,0,0,17.6,61.3,45.9,False,Medium,63.1
STU0360,Mr. Tristan Kangley,mr..tristan.kangley360@fictional-campus.test,20,Psychology,1,G1,79,12,6.0,74.0,3,22,3,39.5,50.4,6,1,6,0,1,False,lg,True,0,3,11.3,37.0,77.9,True,Low,46.6
STU0361,Mr. Vincent Curran,mr..vincent.curran361@fictional-campus.test,21,Business Studies,2,G3,52,14,7.5,74.2,5,23,2,53.1,61.2,8,2,5,0,0,False,base,True,13,2,9.9,67.6,63.7,True,Medium,55.3
STU0362,Mr. Harry Nash,mr..harry.nash362@fictional-campus.test,21,Computer Science,4,G1,24,28,8.0,85.3,4,31,7,72.9,81.0,1,1,0,0,0,False,base,True,5,0,12.8,85.9,33.7,False,High,77.7
STU0363,Shay McEllistrim,shay.mcellistrim363@fictional-campus.test,19,Psychology,1,G3,15,13,4.7,78.3,5,25,4,48.1,66.0,9,0,1,0,0,False,base,True,8,4,13.3,47.8,64.5,True,Low,52.2
STU0364,Ms. Ashlene Linny,ms..ashlene.linny364@fictional-campus.test,19,Law,1,G1,35,9,6.6,87.7,5,16,4,55.3,44.9,7,2,3,0,1,False,base,True,0,0,17.8,75.3,41.6,False,Low,51.3
STU0365,Roise Millet,roise.millet365@fictional-campus.test,18,Law,3,G1,80,16,7.0,61.5,4,18,6,44.2,42.5,4,1,1,0,0,False,base,True,13,1,5.0,48.8,68.2,True,Low,34.5
STU0366,Declan Droney,declan.droney366@fictional-campus.test,19,Marketing,1,G1,18,11,7.1,73.5,5,25,3,50.5,70.3,4,0,2,0,0,True,base,True,10,0,16.9,57.7,52.8,False,Low,49.3
STU0367,Dr. Rian Roberts,dr..rian.roberts367@fictional-campus.test,22,Psychology,3,G2,19,15,6.8,83.7,3,20,5,33.8,56.4,4,2,7,2,0,False,base,False,24,2,7.6,57.7,74.2,True,Low,45.6
STU0368,Craig Keeney-Philban,craig.keeney.philban368@fictional-campus.test,20,Data Analytics,1,G2,83,7,8.0,74.4,3,18,3,38.4,50.3,4,1,3,2,0,False,sm,False,0,0,12.1,62.6,60.2,True,Low,39.9
STU0369,Dr. Jared Devilly,dr..jared.devilly369@fictional-campus.test,20,Computer Science,2,G3,48,20,8.9,95.9,5,32,7,80.6,89.3,3,2,5,0,0,False,base,False,1,0,14.6,82.2,28.2,False,High,78.5
STU0370,Antoinette Early,antoinette.early370@fictional-campus.test,20,Engineering,1,G3,5,19,5.6,89.1,4,28,5,60.3,82.1,2,2,4,0,0,False,lg,False,13,0,19.9,67.3,34.0,False,Medium,64.8
STU0371,Mr. Killian Whelehan,mr..killian.whelehan371@fictional-campus.test,20,Marketing,4,G3,38,23,6.7,99.6,7,40,5,84.6,93.5,6,0,1,0,0,False,sm,True,0,0,15.8,64.9,38.9,False,High,80.9
STU0372,Ashlene McMahon,ashlene.mcmahon372@fictional-campus.test,20,Psychology,2,G3,36,16,6.7,91.8,4,25,4,55.2,72.8,2,2,3,0,0,False,base,False,10,1,9.9,48.7,50.2,False,Medium,58.3
STU0373,Finn Swords,finn.swords373@fictional-campus.test,18,Business Studies,3,G1,30,17,7.7,68.7,6,23,3,47.0,59.0,8,3,6,0,1,False,lg,True,21,6,13.9,61.9,96.5,True,Low,53.2
STU0374,Matthew McFadden,matthew.mcfadden374@fictional-campus.test,20,Law,2,G1,5,24,6.1,95.2,1,32,8,70.0,81.4,3,1,4,1,0,False,base,True,0,0,7.4,65.2,35.6,False,High,75.7
STU0375,Dr. Stefan McGruddy,dr..stefan.mcgruddy375@fictional-campus.test,25,Law,1,G2,25,12,6.3,73.4,6,25,4,50.9,68.5,5,0,1,1,0,False,base,True,9,0,5.0,50.7,44.4,False,Medium,58.0
STU0376,Miss Billie-Jo Hilary,miss.billie.jo.hilary376@fictional-campus.test,28,Computer Science,4,G3,75,21,7.5,95.5,5,32,3,61.4,73.8,6,1,5,1,0,False,base,True,5,0,17.8,41.0,52.5,False,Medium,62.1
STU0377,Alana Wynne,alana.wynne377@fictional-campus.test,22,Engineering,2,G2,36,13,8.6,84.0,3,28,2,72.8,72.0,3,2,1,0,0,False,lg,False,7,0,14.2,71.0,47.8,False,High,71.9
STU0378,Mairead Healy,mairead.healy378@fictional-campus.test,17,Law,1,G2,28,11,6.2,84.1,6,24,7,43.2,57.3,6,0,2,0,0,False,base,True,9,2,11.0,49.4,58.5,True,Low,47.5
STU0379,Mr. Zac O'Hea,mr..zac.ohea379@fictional-campus.test,23,Computer Science,1,G3,37,10,7.5,73.0,2,17,6,48.6,63.1,7,0,4,3,0,True,base,True,16,0,15.3,69.3,56.1,True,Low,53.2
STU0380,Miss Micheala Meagher,miss.micheala.meagher380@fictional-campus.test,21,Engineering,1,G3,47,19,5.0,89.9,1,31,9,55.8,68.3,5,3,8,0,0,False,base,True,0,1,21.3,35.0,44.4,False,Medium,65.7
STU0381,Colm Carthy,colm.carthy381@fictional-campus.test,26,Marketing,3,G3,46,18,6.8,70.1,5,32,9,44.3,82.8,6,2,4,0,0,False,base,True,13,1,17.0,55.8,58.0,True,Medium,58.8
STU0382,Grant Rattigan,grant.rattigan382@fictional-campus.test,20,Law,1,G3,75,18,6.8,79.2,4,31,5,62.7,73.7,9,0,1,0,0,False,base,True,4,2,13.3,48.4,53.4,False,Medium,63.7
STU0383,Caoimhin Hinney,caoimhin.hinney383@fictional-campus.test,25,Business Studies,4,G2,56,24,7.0,93.9,2,32,4,71.6,73.7,4,3,4,0,0,False,base,False,3,1,13.4,55.2,39.3,False,High,70.0
STU0384,Caoilfhionn McKenny,caoilfhionn.mckenny384@fictional-campus.test,19,Marketing,4,G3,53,20,6.5,80.2,3,37,6,41.2,86.5,2,1,3,1,1,False,sm,True,25,4,13.1,36.3,77.0,True,Medium,58.2
STU0385,Georgina Tiernan,georgina.tiernan385@fictional-campus.test,20,Engineering,2,G2,21,9,6.5,77.6,4,25,6,54.8,63.4,7,0,1,0,0,False,base,True,13,2,6.5,48.5,65.9,True,Low,50.0
STU0386,Lorna Fenlon,lorna.fenlon386@fictional-campus.test,25,Marketing,1,G1,18,17,7.2,99.5,4,30,4,69.0,70.2,2,1,8,1,0,False,sm,False,0,0,12.1,60.8,38.9,False,High,70.2
STU0387,Mollie Dalton,mollie.dalton387@fictional-campus.test,22,Economics and Finance,2,G3,11,19,6.7,92.2,2,24,6,75.1,83.0,2,1,1,0,0,False,base,True,3,0,6.1,66.6,43.0,False,High,72.0
STU0388,Dr. Marie Meaghan,dr..marie.meaghan388@fictional-campus.test,18,Law,1,G2,18,12,7.1,79.2,3,15,5,62.9,69.7,4,1,5,0,0,True,sm,True,6,0,10.7,68.5,32.1,False,Medium,62.0
STU0389,Antoin McGarrigle-Hartigan,antoin.mcgarrigle.hartigan389@fictional-campus.test,20,Psychology,2,G1,83,11,8.7,82.3,4,28,4,74.9,61.9,4,0,3,1,0,False,base,True,8,0,5.0,83.2,51.9,False,High,71.2
STU0390,Jenny Hoey,jenny.hoey390@fictional-campus.test,21,Law,2,G3,33,17,6.4,87.1,4,21,5,62.7,73.6,1,1,6,0,0,False,base,True,3,2,5.0,44.3,49.4,False,Medium,65.6
STU0391,Miss Ayesha McEntaggart,miss.ayesha.mcentaggart391@fictional-campus.test,17,Data Analytics,1,G3,33,20,7.6,100.0,3,30,5,79.8,90.0,3,2,2,0,0,False,base,True,5,0,9.7,63.7,27.7,False,High,81.3
STU0392,Whitney McCrudden,whitney.mccrudden392@fictional-campus.test,20,Law,3,G2,103,17,6.8,83.0,1,34,10,67.4,68.8,4,0,1,0,1,False,base,False,7,2,11.0,46.4,63.2,True,Medium,57.4
STU0393,Killian Kinney,killian.kinney393@fictional-campus.test,20,Engineering,1,G1,16,16,6.6,73.6,6,26,3,46.2,61.2,4,1,4,0,0,False,lg,True,21,4,15.1,60.6,87.9,True,Low,46.6
STU0394,Christopher O'Connell,christopher.oconnell394@fictional-campus.test,27,Engineering,1,G1,63,12,6.6,76.8,3,10,3,58.9,53.1,5,0,1,2,0,False,lg,True,0,0,5.0,67.3,56.1,True,Medium,61.7
STU0395,Domhnall Bowler,domhnall.bowler395@fictional-campus.test,25,Data Analytics,1,G1,53,12,6.3,75.3,1,28,4,36.2,80.1,5,2,2,2,0,False,sm,True,0,2,9.5,67.1,60.7,True,Low,52.0
STU0396,Jake Hussey,jake.hussey396@fictional-campus.test,18,Economics and Finance,1,G3,76,20,7.7,96.9,1,36,4,79.2,83.1,1,1,2,1,0,False,base,True,0,0,5.1,62.0,34.2,False,High,80.3
STU0397,Scot Gunning,scot.gunning397@fictional-campus.test,20,Psychology,3,G2,23,23,6.5,89.3,5,36,8,59.0,80.8,9,2,2,0,0,False,base,True,0,3,14.0,47.6,46.9,False,Medium,64.8
STU0398,Ruari Hallanan,ruari.hallanan398@fictional-campus.test,24,Law,1,G1,57,13,8.6,100.0,3,21,4,84.6,72.2,5,2,3,0,1,False,base,True,0,2,8.5,84.4,41.5,False,High,77.5
STU0399,Clodagh Hewson-Madden,clodagh.hewson.madden399@fictional-campus.test,23,Computer Science,2,G2,13,16,6.9,96.4,1,32,3,72.7,66.9,3,1,0,0,0,False,lg,True,9,1,9.2,63.6,49.1,False,High,70.6
STU0400,Mr. Terence Andrews,mr..terence.andrews400@fictional-campus.test,24,Marketing,2,G2,89,20,9.5,83.6,3,18,6,66.5,69.8,3,1,4,0,1,False,sm,False,15,4,5.0,76.5,75.3,True,Medium,66.3
STU0401,Conall Dowling-Tiernan,conall.dowling.tiernan401@fictional-campus.test,21,Law,2,G3,5,19,6.8,78.8,2,29,0,56.9,66.4,3,2,4,2,0,False,base,True,4,2,5.0,61.1,53.0,False,Medium,57.2
STU0402,Damien Deloughry-Bresnehan,damien.deloughry.bresnehan402@fictional-campus.test,17,Psychology,2,G1,28,19,7.4,69.0,2,24,7,45.9,69.0,7,1,2,0,0,False,sm,True,25,2,11.4,36.9,80.9,True,Low,48.2
STU0403,Alastair McCrory,alastair.mccrory403@fictional-campus.test,19,Psychology,2,G2,45,12,8.0,92.3,3,20,5,43.7,67.6,4,0,0,1,0,False,lg,True,0,2,6.7,69.3,48.3,False,Low,52.3
STU0404,Mr. Steven MacNeela,mr..steven.macneela404@fictional-campus.test,20,Data Analytics,1,G2,24,11,8.1,70.7,4,20,4,43.3,70.0,6,0,2,0,0,True,base,True,14,3,7.6,74.8,62.7,True,Low,49.1
STU0405,Damien Kerville,damien.kerville405@fictional-campus.test,20,Law,1,G1,48,12,8.6,85.4,1,17,3,50.6,62.3,1,2,2,0,0,False,base,True,16,1,5.0,68.9,61.1,True,Low,53.5
STU0406,Cianan Mongan,cianan.mongan406@fictional-campus.test,20,Marketing,2,G2,26,19,9.5,74.8,5,34,2,44.3,79.9,7,2,1,3,0,False,base,False,19,5,11.8,90.4,77.3,True,Medium,56.9
STU0407,Brittany Comerford,brittany.comerford407@fictional-campus.test,18,Computer Science,2,G3,47,14,8.2,78.8,4,20,5,36.4,74.2,1,2,4,0,0,False,base,True,21,4,10.7,84.7,75.7,True,Low,53.8
STU0408,Jill McDermott,jill.mcdermott408@fictional-campus.test,20,Law,3,G3,43,16,6.2,69.8,2,24,7,57.0,61.6,1,2,7,1,0,True,base,False,12,1,9.6,64.8,54.4,False,Medium,58.4
STU0409,Lucinda Delaney,lucinda.delaney409@fictional-campus.test,20,Law,1,G1,42,13,8.7,75.1,6,30,1,58.9,68.9,6,2,3,1,0,False,lg,True,0,0,14.8,95.1,39.5,False,Low,51.3
STU0410,Katie Heaney,katie.heaney410@fictional-campus.test,20,Marketing,4,G3,98,18,7.6,76.9,4,23,6,47.9,67.2,3,3,5,0,0,False,lg,True,0,0,11.8,69.4,55.0,True,Medium,55.7
STU0411,Alison Shevlin-Luddy,alison.shevlin.luddy411@fictional-campus.test,19,Economics and Finance,1,G1,57,17,8.3,86.5,6,20,3,69.7,61.3,4,2,3,0,0,False,lg,False,12,0,13.5,82.1,35.0,False,Medium,63.8
STU0412,Melissa Burke,melissa.burke412@fictional-campus.test,18,Psychology,1,G1,42,15,6.8,70.4,4,26,5,49.1,72.3,4,2,4,0,0,False,base,True,16,0,13.5,60.0,50.7,False,Low,52.4
STU0413,Nicholas McPhillips,nicholas.mcphillips413@fictional-campus.test,21,Computer Science,2,G3,55,11,7.8,50.5,3,21,1,44.3,50.2,3,3,6,1,0,False,base,True,11,0,18.8,69.3,64.6,True,Low,48.4
STU0414,Nikita Deery,nikita.deery414@fictional-campus.test,24,Engineering,2,G1,70,16,7.0,90.3,4,26,1,62.6,62.1,5,2,8,2,0,False,base,True,0,0,5.0,84.9,45.5,False,Medium,62.8
STU0415,Paige Neilan,paige.neilan415@fictional-campus.test,24,Psychology,2,G3,65,10,6.9,82.6,4,32,6,51.3,73.6,5,1,3,0,0,False,lg,False,8,2,5.0,52.9,57.5,True,Low,54.5
STU0416,Cailum MacMullen,cailum.macmullen416@fictional-campus.test,19,Data Analytics,2,G1,7,11,6.5,74.7,2,5,4,44.3,57.1,5,1,0,1,0,False,base,True,12,3,10.0,57.7,59.6,True,Low,51.4
STU0417,Carmel Condron-Doogan,carmel.condron.doogan417@fictional-campus.test,20,Psychology,2,G1,38,12,8.4,70.0,3,21,4,63.3,60.1,4,1,2,0,1,False,base,True,7,0,12.4,79.9,58.3,True,Medium,60.4
STU0418,Tyler Tubridy-MacShea,tyler.tubridy.macshea418@fictional-campus.test,22,Business Studies,1,G1,59,10,5.5,82.5,5,25,1,60.7,63.4,6,1,4,0,0,True,lg,False,10,0,12.1,44.6,40.7,False,Medium,60.0
STU0419,Lydia Spillane,lydia.spillane419@fictional-campus.test,24,Psychology,3,G1,32,17,6.7,77.6,3,19,5,54.6,64.1,3,1,6,2,0,False,base,True,13,0,10.0,58.9,42.2,False,Low,53.2
STU0420,Matthew Ronan-Mullane,matthew.ronan.mullane420@fictional-campus.test,20,Law,1,G3,34,8,7.1,68.2,3,17,6,50.0,53.2,6,1,2,3,1,False,base,True,6,0,7.1,57.2,43.2,False,Low,50.6
STU0421,Che Uniaque,che.uniaque421@fictional-campus.test,18,Engineering,3,G3,41,13,7.6,71.4,6,22,6,64.4,52.5,8,1,4,0,0,False,base,False,14,0,8.2,75.5,55.2,True,Medium,59.2
STU0422,Ms. Jayde O'Brown,ms..jayde.obrown422@fictional-campus.test,22,Data Analytics,3,G1,17,22,5.4,73.9,4,28,6,53.2,54.2,4,1,0,0,0,False,base,True,18,2,10.7,35.0,66.6,True,Low,53.1
STU0423,Leo Martin,leo.martin423@fictional-campus.test,21,Law,3,G3,55,22,7.4,95.0,1,33,5,74.9,81.4,2,2,6,1,0,False,base,True,6,0,18.0,68.0,37.0,False,High,74.4
STU0424,Dr. Hollie Milligan,dr..hollie.milligan424@fictional-campus.test,19,Marketing,1,G1,41,7,7.7,78.1,5,13,1,51.5,49.4,6,2,4,1,0,False,base,False,14,1,11.5,63.2,48.1,False,Medium,56.3
STU0425,Mrs. Ellen Moylan,mrs..ellen.moylan425@fictional-campus.test,19,Data Analytics,1,G3,70,19,7.8,72.4,4,30,3,66.3,77.7,3,1,4,0,0,False,base,False,6,0,12.0,54.6,48.8,False,Medium,67.7
STU0426,Naoimh Keegan,naoimh.keegan426@fictional-campus.test,21,Economics and Finance,3,G2,38,19,6.6,78.2,1,23,5,50.4,61.0,0,0,2,3,0,False,base,True,7,0,7.8,56.7,40.8,False,Low,51.0
STU0427,Carolyn O'Ruane,carolyn.oruane427@fictional-campus.test,19,Economics and Finance,4,G1,37,16,9.0,65.7,2,25,3,54.6,56.3,1,0,2,1,0,True,sm,False,3,0,8.8,78.4,47.9,True,Low,50.7
STU0428,Calum Creed,calum.creed428@fictional-campus.test,20,Engineering,3,G2,50,20,7.4,81.8,5,32,7,50.1,86.5,6,1,3,0,0,True,sm,False,16,3,9.8,62.5,64.4,True,Medium,62.7
STU0429,Lyndon Curneen,lyndon.curneen429@fictional-campus.test,21,Psychology,1,G1,51,13,6.8,85.2,4,28,2,60.4,64.0,1,1,0,1,1,False,base,False,6,0,5.0,63.9,46.0,False,Medium,59.4
STU0430,Miss Shauna Dowling,miss.shauna.dowling430@fictional-campus.test,21,Data Analytics,4,G3,53,16,6.7,64.1,3,30,5,60.7,69.1,8,2,6,0,1,False,base,False,11,0,11.8,55.5,44.4,False,Medium,58.1
STU0431,Amy-Leigh Young,amy.leigh.young431@fictional-campus.test,21,Engineering,3,G3,47,21,6.4,100.0,3,31,6,67.9,76.1,6,2,3,0,1,False,base,True,16,2,17.6,68.2,43.3,False,Medium,64.7
STU0432,Enya Doherty,enya.doherty432@fictional-campus.test,21,Economics and Finance,4,G2,14,23,9.4,90.6,4,26,7,70.9,74.8,6,1,0,2,1,False,base,True,14,2,13.6,82.7,42.1,False,Medium,60.0
STU0433,Fiona Mooney,fiona.mooney433@fictional-campus.test,17,Marketing,2,G2,106,14,7.4,77.1,3,24,7,54.0,55.7,6,0,0,0,0,False,base,True,0,0,11.0,59.5,53.6,False,Low,47.2
STU0434,Mrs. Eden MacDougall,mrs..eden.macdougall434@fictional-campus.test,21,Engineering,1,G2,44,18,8.1,100.0,4,26,4,62.2,86.4,4,1,0,0,0,False,base,False,0,1,9.9,77.6,38.8,False,Medium,66.8
STU0435,Bethan Rowley,bethan.rowley435@fictional-campus.test,21,Economics and Finance,2,G1,46,16,6.7,92.5,3,20,7,78.7,69.8,1,2,3,0,1,False,sm,True,9,0,12.3,44.5,39.3,False,High,74.1
STU0436,Conor Phillips,conor.phillips436@fictional-campus.test,26,Computer Science,1,G3,49,16,8.4,82.9,4,32,4,64.2,74.1,4,2,4,0,0,False,base,True,0,2,12.6,87.4,40.0,False,Medium,61.5
STU0437,Cathal McCarthy,cathal.mccarthy437@fictional-campus.test,23,Computer Science,3,G3,68,19,8.8,91.7,4,27,4,72.6,69.9,6,1,1,0,1,False,lg,True,0,0,16.8,82.6,37.6,False,Medium,67.9
STU0438,Miss Brittany Kyne,miss.brittany.kyne438@fictional-campus.test,22,Engineering,3,G1,54,21,7.3,97.8,5,35,6,70.3,92.9,7,2,3,0,0,False,base,True,0,2,5.8,58.2,42.0,False,Medium,67.3
STU0439,Constance Mulhern-Wright,constance.mulhern.wright439@fictional-campus.test,20,Psychology,2,G2,28,18,6.1,90.3,3,37,4,75.1,87.9,3,2,2,2,0,False,lg,True,2,0,21.4,51.4,26.2,False,High,72.3
STU0440,Mr. Toby Kierans,mr..toby.kierans440@fictional-campus.test,23,Business Studies,1,G2,19,14,8.6,81.4,4,18,4,59.6,43.9,4,2,5,2,0,False,base,True,1,2,10.2,83.5,51.2,False,Low,49.1
STU0441,Dara Kinahan,dara.kinahan441@fictional-campus.test,25,Psychology,2,G3,50,19,7.2,90.6,3,33,4,71.9,82.6,1,1,2,0,0,True,lg,False,0,0,6.0,50.6,39.0,False,Medium,60.6
STU0442,Miss Esther McCaughey,miss.esther.mccaughey442@fictional-campus.test,20,Psychology,2,G1,8,15,7.1,75.5,3,27,4,63.3,52.6,5,0,0,1,0,False,lg,True,10,0,5.0,83.3,38.9,False,Medium,55.2
STU0443,Dara Ervin,dara.ervin443@fictional-campus.test,21,Business Studies,1,G2,48,17,4.8,99.7,4,27,6,64.5,75.5,2,2,8,1,0,True,base,True,0,0,11.8,35.0,44.8,False,Medium,65.7
STU0444,Molly McPartlin-Connolly,molly.mcpartlin.connolly444@fictional-campus.test,22,Engineering,1,G3,46,18,5.6,66.5,3,21,4,47.9,64.3,4,3,4,1,0,False,base,True,13,2,9.6,59.1,65.0,True,Low,44.9
STU0445,William Buckley,william.buckley445@fictional-campus.test,24,Economics and Finance,2,G3,57,8,6.6,81.9,2,25,1,50.2,65.8,4,2,4,0,0,True,lg,True,0,0,9.5,55.2,53.8,False,Low,52.0
STU0446,Rian Harmon,rian.harmon446@fictional-campus.test,28,Business Studies,2,G3,44,12,5.2,94.9,4,25,5,46.4,64.4,6,3,5,0,0,False,base,False,0,2,10.4,51.5,43.3,False,Medium,57.1
STU0447,Jane O'Casey,jane.ocasey447@fictional-campus.test,22,Economics and Finance,2,G3,41,22,7.3,88.1,6,32,5,64.3,75.6,6,0,5,0,0,False,base,True,3,2,20.3,50.6,50.4,False,Medium,61.4
STU0448,Casey McGann,casey.mcgann448@fictional-campus.test,23,Data Analytics,2,G3,45,17,8.2,88.0,1,30,8,73.8,72.2,0,0,2,0,0,False,base,True,11,2,7.1,73.7,47.9,False,Medium,62.3
STU0449,Jack Crawley-Clenaghan,jack.crawley.clenaghan449@fictional-campus.test,19,Business Studies,1,G1,32,15,6.9,79.0,4,22,4,56.1,64.0,1,1,0,1,1,True,lg,True,5,4,10.7,78.3,59.1,True,Medium,56.0
STU0450,Conrad Christopher,conrad.christopher450@fictional-campus.test,19,Business Studies,1,G2,43,12,6.0,72.4,3,13,5,61.2,46.9,3,2,4,0,0,False,base,True,12,2,10.4,45.9,55.7,True,Low,50.7
STU0451,Mr. Frazer Neelin,mr..frazer.neelin451@fictional-campus.test,19,Business Studies,4,G3,5,16,6.6,89.0,3,29,4,63.7,77.1,5,1,4,2,0,False,lg,True,12,1,17.0,58.4,38.1,False,Medium,66.9
STU0452,Dr. Odhran Nee,dr..odhran.nee452@fictional-campus.test,19,Economics and Finance,1,G3,17,11,7.1,90.9,2,18,5,44.1,72.4,1,3,5,1,0,False,base,False,16,1,12.9,67.9,51.8,False,Medium,56.0
STU0453,Denise Harnett,denise.harnett453@fictional-campus.test,21,Engineering,1,G2,53,1,6.1,79.3,5,17,1,47.2,53.3,6,2,4,1,0,True,base,True,14,2,11.2,49.6,64.3,True,Low,51.3
STU0454,Mr. Jay Mullaly,mr..jay.mullaly454@fictional-campus.test,23,Law,1,G3,69,18,7.3,88.2,4,26,6,58.3,77.7,5,1,2,0,0,True,base,True,0,0,9.3,49.4,48.1,False,Medium,64.4
STU0455,Geoffrey Quigley,geoffrey.quigley455@fictional-campus.test,19,Law,1,G1,24,9,8.8,78.2,4,20,4,52.6,71.1,6,0,0,2,0,False,base,True,0,0,9.7,81.2,50.4,False,Medium,63.4
STU0456,Naoise MacCartan,naoise.maccartan456@fictional-campus.test,21,Data Analytics,2,G1,43,14,7.3,88.3,4,29,2,59.8,58.8,7,1,1,1,1,False,base,True,10,0,10.9,70.9,39.7,False,Medium,58.7
STU0457,Duncan McMaster,duncan.mcmaster457@fictional-campus.test,26,Marketing,1,G3,40,10,6.7,74.0,3,18,2,54.7,69.9,7,0,2,0,1,False,base,False,5,1,7.2,64.6,56.3,True,Low,54.0
STU0458,Amy Barnett-Guinness,amy.barnett.guinness458@fictional-campus.test,28,Marketing,1,G1,35,19,5.7,89.8,5,27,4,67.8,56.6,7,1,4,0,0,False,lg,True,0,0,11.2,59.0,50.1,False,Medium,57.0
STU0459,Domhnall Dunny-Keelan,domhnall.dunny.keelan459@fictional-campus.test,23,Marketing,1,G3,40,7,9.3,90.9,4,19,7,64.9,67.6,2,1,3,2,0,False,sm,True,0,1,6.1,96.3,40.1,False,Medium,63.9
STU0460,Jackson Diskin-Barnett,jackson.diskin.barnett460@fictional-campus.test,23,Law,2,G3,44,8,7.2,78.7,4,24,6,43.2,56.8,5,3,3,0,0,False,base,False,10,2,10.7,70.7,55.0,True,Low,44.9
STU0461,Roise Mullaney,roise.mullaney461@fictional-campus.test,21,Business Studies,1,G3,34,16,6.1,87.3,5,26,3,60.0,79.7,3,1,1,1,0,False,base,True,6,0,10.8,63.9,33.9,False,Medium,60.5
STU0462,Cillian McGroarty,cillian.mcgroarty462@fictional-campus.test,23,Business Studies,3,G3,26,22,8.4,94.9,3,32,5,77.5,65.0,4,1,3,1,0,False,base,True,0,0,6.8,73.9,32.2,False,Medium,64.6
STU0463,Orlagh Heraghty,orlagh.heraghty463@fictional-campus.test,21,Engineering,2,G1,46,21,7.9,85.8,1,39,5,73.6,76.6,0,1,2,0,0,False,base,False,10,0,11.2,78.5,29.9,False,High,73.6
STU0464,Lara McConaghey,lara.mcconaghey464@fictional-campus.test,18,Data Analytics,2,G1,51,14,6.2,77.4,2,21,4,48.2,53.2,3,1,3,0,0,False,lg,True,13,1,5.0,75.8,54.3,False,Low,48.6
STU0465,Killian Carlin,killian.carlin465@fictional-campus.test,18,Psychology,3,G1,14,18,8.4,95.4,1,28,4,66.3,83.3,4,1,2,2,0,False,sm,True,6,0,6.7,66.6,34.8,False,Medium,67.7
STU0466,Aine O'Flynn,aine.oflynn466@fictional-campus.test,25,Economics and Finance,1,G1,21,12,5.9,81.3,3,27,5,56.0,73.1,5,2,3,0,0,False,base,False,0,1,8.3,40.2,50.6,False,Medium,63.9
STU0467,Hayden Mulkerrin,hayden.mulkerrin467@fictional-campus.test,22,Computer Science,1,G1,83,22,6.8,82.7,4,29,2,55.8,65.4,3,2,4,0,0,True,sm,False,0,2,10.6,57.1,59.1,True,Medium,58.9
STU0468,Iona Miscell-Leech,iona.miscell.leech468@fictional-campus.test,19,Marketing,1,G3,43,11,7.6,82.7,2,25,4,60.9,62.5,5,2,7,0,0,False,sm,True,0,1,18.2,62.9,48.2,False,Medium,56.9
STU0469,Kurt Bowe,kurt.bowe469@fictional-campus.test,20,Psychology,1,G1,18,17,5.3,90.4,4,28,4,64.3,82.6,0,1,2,0,0,False,base,True,12,0,5.0,61.9,38.9,False,High,70.8
STU0470,Celine O'Freil,celine.ofreil470@fictional-campus.test,21,Marketing,3,G1,32,8,7.3,78.5,3,16,1,47.7,70.0,4,2,6,0,0,False,base,True,9,2,12.7,68.0,58.3,True,Low,50.2
STU0471,Miss Ashleigh Munnelly,miss.ashleigh.munnelly471@fictional-campus.test,25,Psychology,2,G2,43,8,5.9,81.1,2,22,4,62.5,59.3,2,0,0,1,0,False,lg,True,6,2,8.6,60.8,66.0,True,Medium,59.2
STU0472,Mrs. Dana Mulvey,mrs..dana.mulvey472@fictional-campus.test,22,Law,1,G2,60,12,6.4,94.5,3,19,3,56.5,61.5,1,1,3,0,0,True,base,True,1,1,12.8,44.4,45.2,False,Medium,60.4
